4328,UQV100.003,2
2796,UQV100.003,6
2037,UQV100.003,10
2264,UQV100.003,1
2884,UQV100.003,1
6681,UQV100.003,1
8574,UQV100.003,2
9743,UQV100.003,4
8760,UQV100.003,5
7821,UQV100.003,8
4548,UQV100.003,1
8295,UQV100.003,1
6987,UQV100.003,2
2563,UQV100.003,3
3011,UQV100.003,4
8960,UQV100.003,5
9006,UQV100.003,10
9971,UQV100.003,12
2564,UQV100.003,1
3467,UQV100.003,1
3561,UQV100.003,1
4814,UQV100.003,1
9729,UQV100.003,1
3968,UQV100.003,2
7316,UQV100.003,2
7418,UQV100.003,2
4926,UQV100.003,3
8147,UQV100.003,3
6441,UQV100.003,3
7023,UQV100.003,3
1823,UQV100.003,4
7436,UQV100.003,5
6247,UQV100.003,8
7111,UQV100.003,1
1756,UQV100.003,0
6669,UQV100.003,1
9981,UQV100.003,1
5906,UQV100.003,1
7648,UQV100.003,1
1396,UQV100.003,2
2305,UQV100.003,2
4650,UQV100.003,2
6562,UQV100.003,2
8412,UQV100.003,2
2521,UQV100.003,2
9854,UQV100.003,3
1199,UQV100.003,3
1393,UQV100.003,3
1606,UQV100.003,3
3878,UQV100.003,3
6201,UQV100.003,3
4291,UQV100.003,3
2140,UQV100.003,3
9987,UQV100.003,4
5977,UQV100.003,5
7403,UQV100.003,5
1388,UQV100.003,5
1814,UQV100.003,5
2814,UQV100.003,5
9540,UQV100.003,11
9622,UQV100.003,50
3763,UQV100.003,4
5597,UQV100.003,3
4297,UQV100.003,1
8250,UQV100.003,5
1976,UQV100.003,4
9952,UQV100.003,1
3347,UQV100.003,2
5606,UQV100.003,2
9627,UQV100.003,4
8792,UQV100.003,6
1872,UQV100.003,1
2364,UQV100.003,2
7913,UQV100.003,5
9035,UQV100.003,6
9412,UQV100.003,9
7823,UQV100.003,1
6129,UQV100.003,3
9819,UQV100.003,4
9207,UQV100.003,10
5985,UQV100.003,3
4911,UQV100.003,1
8646,UQV100.003,2
5324,UQV100.003,3
4717,UQV100.003,4
9993,UQV100.003,5
9410,UQV100.003,1
5635,UQV100.003,4
8725,UQV100.003,5
7317,UQV100.003,1
9467,UQV100.004,5
6987,UQV100.004,1
7403,UQV100.004,5
7316,UQV100.004,6
9006,UQV100.004,1
5552,UQV100.004,1
1823,UQV100.004,4
6441,UQV100.004,3
6283,UQV100.004,1
7506,UQV100.004,2
9854,UQV100.004,1
1872,UQV100.004,1
2264,UQV100.004,1
4297,UQV100.004,1
4717,UQV100.004,1
5173,UQV100.004,1
7418,UQV100.004,1
8295,UQV100.004,1
8960,UQV100.004,1
1396,UQV100.004,2
4328,UQV100.004,2
7436,UQV100.004,2
3878,UQV100.004,3
9819,UQV100.004,4
5597,UQV100.004,4
7023,UQV100.004,4
8186,UQV100.004,5
6247,UQV100.004,12
7821,UQV100.004,15
8950,UQV100.004,5
8792,UQV100.004,12
1756,UQV100.004,0
1388,UQV100.004,5
6669,UQV100.004,0
5906,UQV100.004,1
7967,UQV100.004,2
2563,UQV100.004,3
7111,UQV100.004,4
7743,UQV100.004,4
8344,UQV100.004,4
7913,UQV100.004,10
6562,UQV100.004,11
8958,UQV100.004,24
6129,UQV100.004,3
2037,UQV100.004,10
1814,UQV100.004,10
9120,UQV100.004,40
8250,UQV100.004,5
8412,UQV100.004,1
1188,UQV100.004,1
5977,UQV100.004,5
7317,UQV100.004,1
7648,UQV100.004,1
3011,UQV100.004,4
4650,UQV100.004,4
2140,UQV100.004,3
1199,UQV100.004,3
2796,UQV100.004,2
4291,UQV100.004,5
8147,UQV100.004,1
1723,UQV100.004,1
1976,UQV100.004,4
6455,UQV100.004,1
9207,UQV100.004,0
9981,UQV100.004,1
1870,UQV100.004,1
2111,UQV100.004,1
2564,UQV100.004,1
3467,UQV100.004,1
3561,UQV100.004,1
7823,UQV100.004,1
2305,UQV100.004,1
9743,UQV100.004,2
3347,UQV100.004,2
3968,UQV100.004,2
4548,UQV100.004,2
6681,UQV100.004,2
5519,UQV100.004,2
9971,UQV100.004,3
3352,UQV100.004,3
2201,UQV100.004,3
6596,UQV100.004,4
2814,UQV100.004,4
3763,UQV100.004,4
4010,UQV100.004,4
4106,UQV100.004,4
9116,UQV100.004,5
1606,UQV100.004,5
9412,UQV100.004,10
9622,UQV100.004,15
5985,UQV100.004,2
2326,UQV100.004,2
2521,UQV100.004,2
9410,UQV100.004,1
5048,UQV100.004,3
5324,UQV100.004,5
5635,UQV100.004,2
9993,UQV100.004,2
9147,UQV100.004,5
9387,UQV100.004,2
2364,UQV100.004,1
8760,UQV100.004,1
5606,UQV100.004,2
9627,UQV100.004,5
8725,UQV100.004,5
9656,UQV100.004,5
9035,UQV100.004,17
4911,UQV100.004,1
6720,UQV100.005,1
4035,UQV100.005,20
8960,UQV100.005,2
8077,UQV100.005,3
8561,UQV100.005,1
2992,UQV100.005,2
6674,UQV100.005,4
6035,UQV100.005,1
1711,UQV100.005,3
5526,UQV100.005,5
7061,UQV100.005,1
5136,UQV100.005,2
8288,UQV100.005,2
5188,UQV100.005,1
1870,UQV100.005,1
6129,UQV100.005,3
6598,UQV100.005,1
8421,UQV100.005,3
9987,UQV100.005,2
8958,UQV100.005,8
3616,UQV100.005,6
4560,UQV100.005,2
9743,UQV100.005,5
7337,UQV100.005,1
2572,UQV100.005,1
3199,UQV100.005,2
6346,UQV100.005,4
5320,UQV100.005,3
6263,UQV100.005,5
9819,UQV100.005,4
9854,UQV100.005,3
8309,UQV100.005,3
8197,UQV100.005,4
7017,UQV100.005,5
9971,UQV100.005,4
5878,UQV100.005,2
9410,UQV100.005,0
6826,UQV100.005,1
6195,UQV100.005,7
2309,UQV100.005,4
9207,UQV100.005,4
2222,UQV100.005,1
7592,UQV100.005,2
9981,UQV100.005,3
4665,UQV100.005,5
2074,UQV100.005,3
5455,UQV100.005,1
9729,UQV100.005,3
5989,UQV100.005,3
3615,UQV100.005,2
5692,UQV100.005,3
2961,UQV100.005,3
1518,UQV100.005,20
2753,UQV100.005,6
4939,UQV100.005,11
9035,UQV100.005,46
7448,UQV100.005,1
6816,UQV100.005,1
2743,UQV100.005,2
9952,UQV100.005,3
4258,UQV100.005,3
3277,UQV100.005,2
6631,UQV100.005,10
7899,UQV100.005,2
6355,UQV100.005,3
5688,UQV100.005,2
9540,UQV100.005,6
1435,UQV100.005,0
8186,UQV100.005,2
9622,UQV100.005,25
9650,UQV100.005,20
9627,UQV100.005,12
5247,UQV100.005,0
5241,UQV100.005,4
2611,UQV100.005,4
8025,UQV100.005,0
4060,UQV100.005,2
9412,UQV100.005,18
7202,UQV100.005,8
8425,UQV100.005,3
5726,UQV100.005,2
6061,UQV100.005,4
8792,UQV100.005,13
5399,UQV100.005,0
8407,UQV100.005,2
1335,UQV100.005,5
7864,UQV100.005,5
9006,UQV100.005,1
1606,UQV100.005,2
9387,UQV100.005,3
8760,UQV100.005,5
5161,UQV100.005,1
8950,UQV100.005,5
7362,UQV100.005,10
6283,UQV100.005,2
7048,UQV100.005,4
6420,UQV100.005,3
2007,UQV100.005,30
5858,UQV100.005,1
9993,UQV100.005,6
2339,UQV100.005,2
5158,UQV100.005,1
1439,UQV100.005,2
4857,UQV100.005,3
3229,UQV100.005,1
8725,UQV100.005,10
2337,UQV100.005,5
7350,UQV100.005,9
7980,UQV100.005,8
7823,UQV100.006,4
8960,UQV100.006,5
8250,UQV100.006,6
3968,UQV100.006,8
9627,UQV100.006,10
9819,UQV100.006,11
7316,UQV100.006,6
9035,UQV100.006,33
9412,UQV100.006,20
9971,UQV100.006,30
6562,UQV100.006,6
9854,UQV100.006,1
6455,UQV100.006,2
9430,UQV100.006,20
7317,UQV100.006,5
1756,UQV100.006,0
7202,UQV100.006,7
4328,UQV100.006,2
1188,UQV100.006,1
2111,UQV100.006,6
2563,UQV100.006,3
4106,UQV100.006,6
6596,UQV100.006,8
4297,UQV100.006,1
7743,UQV100.006,3
4010,UQV100.006,4
9147,UQV100.006,10
5977,UQV100.006,20
8186,UQV100.006,1
6796,UQV100.006,3
5635,UQV100.006,5
1606,UQV100.006,7
8958,UQV100.006,15
4911,UQV100.006,1
3347,UQV100.006,2
9410,UQV100.006,3
5324,UQV100.006,4
9467,UQV100.006,7
9207,UQV100.006,10
9116,UQV100.006,10
9656,UQV100.006,21
9622,UQV100.006,25
2550,UQV100.006,5
9743,UQV100.006,5
2201,UQV100.006,3
9387,UQV100.006,5
7648,UQV100.006,1
1814,UQV100.006,10
2264,UQV100.006,1
9987,UQV100.006,5
7967,UQV100.006,2
8725,UQV100.006,25
9993,UQV100.006,0
8538,UQV100.006,2
5606,UQV100.006,2
6681,UQV100.006,2
6247,UQV100.006,10
2037,UQV100.006,10
1199,UQV100.006,4
7436,UQV100.006,15
5173,UQV100.006,4
7403,UQV100.006,5
3763,UQV100.006,10
1823,UQV100.006,6
6987,UQV100.006,1
3561,UQV100.006,1
3011,UQV100.006,3
4291,UQV100.006,5
1413,UQV100.006,5
8760,UQV100.006,10
2753,UQV100.006,12
5519,UQV100.006,2
5552,UQV100.006,4
4717,UQV100.006,3
5985,UQV100.006,3
1723,UQV100.006,1
5906,UQV100.006,1
2305,UQV100.006,2
5597,UQV100.006,3
2140,UQV100.006,3
1976,UQV100.006,6
1388,UQV100.006,5
7023,UQV100.006,3
5048,UQV100.006,10
8412,UQV100.006,3
9006,UQV100.006,5
8950,UQV100.006,10
8147,UQV100.006,5
7821,UQV100.006,20
1872,UQV100.006,2
7418,UQV100.006,5
9981,UQV100.006,1
6826,UQV100.006,1
7506,UQV100.006,2
1870,UQV100.006,3
2521,UQV100.006,3
3352,UQV100.006,3
3878,UQV100.006,3
2695,UQV100.006,3
6441,UQV100.006,4
4650,UQV100.006,6
6283,UQV100.006,2
4548,UQV100.006,5
8295,UQV100.006,10
7111,UQV100.006,5
2326,UQV100.006,4
2796,UQV100.006,5
2814,UQV100.006,9
2564,UQV100.006,2
5399,UQV100.007,0
2572,UQV100.007,1
7448,UQV100.007,1
3199,UQV100.007,2
6355,UQV100.007,2
4939,UQV100.007,3
6816,UQV100.007,3
8077,UQV100.007,3
3291,UQV100.007,3
4222,UQV100.007,3
6420,UQV100.007,4
7017,UQV100.007,5
2743,UQV100.007,6
5692,UQV100.007,10
2992,UQV100.007,1
8760,UQV100.007,8
5136,UQV100.007,1
6346,UQV100.007,3
1518,UQV100.007,10
7592,UQV100.007,1
2337,UQV100.007,5
5989,UQV100.007,5
9971,UQV100.007,22
9743,UQV100.007,2
2961,UQV100.007,3
1439,UQV100.007,3
7362,UQV100.007,5
9622,UQV100.007,15
9981,UQV100.007,1
8113,UQV100.007,1
3616,UQV100.007,3
9147,UQV100.007,5
5320,UQV100.007,5
2222,UQV100.007,1
6195,UQV100.007,5
5241,UQV100.007,3
7061,UQV100.007,0
7899,UQV100.007,1
6674,UQV100.007,3
2007,UQV100.007,10
6263,UQV100.007,10
4258,UQV100.007,3
1435,UQV100.007,1
9006,UQV100.007,10
8950,UQV100.007,10
8960,UQV100.007,3
5878,UQV100.007,2
4560,UQV100.007,3
9656,UQV100.007,10
6061,UQV100.007,8
2733,UQV100.007,2
1870,UQV100.007,1
6720,UQV100.007,1
2074,UQV100.007,2
5158,UQV100.007,2
3615,UQV100.007,2
8288,UQV100.007,2
8421,UQV100.007,3
2309,UQV100.007,3
8958,UQV100.007,12
8407,UQV100.007,2
5526,UQV100.007,3
8561,UQV100.007,2
9987,UQV100.007,3
9430,UQV100.007,85
7864,UQV100.007,10
9387,UQV100.007,5
9819,UQV100.007,5
6598,UQV100.007,2
2339,UQV100.007,2
4060,UQV100.007,2
5247,UQV100.007,1
3277,UQV100.007,2
5858,UQV100.007,1
1711,UQV100.007,2
5455,UQV100.007,2
9467,UQV100.007,4
1335,UQV100.007,3
8025,UQV100.007,0
9207,UQV100.007,5
5635,UQV100.007,4
6631,UQV100.007,10
8309,UQV100.007,5
4291,UQV100.007,5
9854,UQV100.007,0
9410,UQV100.007,1
8425,UQV100.007,3
6035,UQV100.007,4
9116,UQV100.007,8
9627,UQV100.007,10
9412,UQV100.007,27
4106,UQV100.007,6
9289,UQV100.007,5
7202,UQV100.007,4
5188,UQV100.007,2
9993,UQV100.007,6
2611,UQV100.007,3
8197,UQV100.007,3
3229,UQV100.007,1
4035,UQV100.007,25
5726,UQV100.007,2
4911,UQV100.007,1
7337,UQV100.007,1
4857,UQV100.007,4
8725,UQV100.007,20
5977,UQV100.007,15
1814,UQV100.007,10
3245,UQV100.007,2
4857,UQV100.008,3
5158,UQV100.008,2
9650,UQV100.008,20
5247,UQV100.008,1
8025,UQV100.008,0
2339,UQV100.008,3
6816,UQV100.008,4
4939,UQV100.008,5
7864,UQV100.008,10
4060,UQV100.008,1
8725,UQV100.008,5
7899,UQV100.008,2
1335,UQV100.008,3
8407,UQV100.008,4
2743,UQV100.008,4
3199,UQV100.008,2
1518,UQV100.008,10
2074,UQV100.008,2
8186,UQV100.008,1
1435,UQV100.008,0
8561,UQV100.008,1
5136,UQV100.008,2
9006,UQV100.008,3
8425,UQV100.008,3
2753,UQV100.008,4
7362,UQV100.008,10
8760,UQV100.008,3
9207,UQV100.008,3
7048,UQV100.008,3
6195,UQV100.008,2
2007,UQV100.008,10
9854,UQV100.008,1
1711,UQV100.008,2
9729,UQV100.008,2
4665,UQV100.008,1
8197,UQV100.008,1
3615,UQV100.008,2
5161,UQV100.008,4
8960,UQV100.008,3
9981,UQV100.008,0
9987,UQV100.008,1
9410,UQV100.008,1
5455,UQV100.008,1
6283,UQV100.008,1
6720,UQV100.008,1
6826,UQV100.008,1
7061,UQV100.008,1
7448,UQV100.008,1
7592,UQV100.008,1
8077,UQV100.008,1
9971,UQV100.008,2
3616,UQV100.008,2
5526,UQV100.008,2
6061,UQV100.008,2
6355,UQV100.008,2
6420,UQV100.008,2
8288,UQV100.008,2
4258,UQV100.008,2
2961,UQV100.008,3
6263,UQV100.008,3
7017,UQV100.008,3
8421,UQV100.008,3
2309,UQV100.008,3
5989,UQV100.008,3
4035,UQV100.008,15
9622,UQV100.008,30
5688,UQV100.008,1
5320,UQV100.008,3
5241,UQV100.008,3
2222,UQV100.008,1
4560,UQV100.008,1
5878,UQV100.008,1
8958,UQV100.008,5
5858,UQV100.008,1
9993,UQV100.008,1
8750,UQV100.008,2
8792,UQV100.008,3
9412,UQV100.008,5
1870,UQV100.008,1
2992,UQV100.008,1
6346,UQV100.008,3
8309,UQV100.008,3
9819,UQV100.008,4
1439,UQV100.008,3
9540,UQV100.008,3
9627,UQV100.008,4
3229,UQV100.008,1
3964,UQV100.008,1
5188,UQV100.008,1
6598,UQV100.008,1
6035,UQV100.008,1
2611,UQV100.008,2
6674,UQV100.008,2
2337,UQV100.008,2
9952,UQV100.008,5
5399,UQV100.008,0
3277,UQV100.008,1
6631,UQV100.008,10
7337,UQV100.008,1
9035,UQV100.008,45
9387,UQV100.008,3
7350,UQV100.008,17
7980,UQV100.008,10
1606,UQV100.008,4
7202,UQV100.008,8
5726,UQV100.008,2
8939,UQV100.008,2
5692,UQV100.008,2
2564,UQV100.009,1
4699,UQV100.009,3
4797,UQV100.009,1
2305,UQV100.009,2
2563,UQV100.009,3
9467,UQV100.009,1
3347,UQV100.009,2
4328,UQV100.009,4
2572,UQV100.009,2
9993,UQV100.009,2
5324,UQV100.009,4
5635,UQV100.009,2
4911,UQV100.009,1
6562,UQV100.009,3
9819,UQV100.009,6
9116,UQV100.009,5
5346,UQV100.009,5
9627,UQV100.009,8
6681,UQV100.009,3
8750,UQV100.009,3
9412,UQV100.009,16
9743,UQV100.009,3
9410,UQV100.009,1
9971,UQV100.009,2
4106,UQV100.009,5
7823,UQV100.009,3
9387,UQV100.009,3
9987,UQV100.009,1
6061,UQV100.009,4
9656,UQV100.009,10
5048,UQV100.009,12
9207,UQV100.009,13
3561,UQV100.009,1
2956,UQV100.009,5
3878,UQV100.009,4
6786,UQV100.009,6
7403,UQV100.009,10
6987,UQV100.009,1
2695,UQV100.009,3
4717,UQV100.009,4
1199,UQV100.009,4
8250,UQV100.009,6
1388,UQV100.009,10
8577,UQV100.009,3
2326,UQV100.009,3
2550,UQV100.009,3
7023,UQV100.009,3
4665,UQV100.009,5
4297,UQV100.009,1
6826,UQV100.009,1
2753,UQV100.009,10
5932,UQV100.009,3
5161,UQV100.009,1
7111,UQV100.009,5
9622,UQV100.009,15
5173,UQV100.009,4
7743,UQV100.009,4
5977,UQV100.009,10
9854,UQV100.009,1
9006,UQV100.009,5
9147,UQV100.009,5
8950,UQV100.009,10
1870,UQV100.009,3
4650,UQV100.009,5
6441,UQV100.009,2
8186,UQV100.009,2
7418,UQV100.009,3
5906,UQV100.009,1
7506,UQV100.009,1
1976,UQV100.009,2
2796,UQV100.009,5
7821,UQV100.009,13
4291,UQV100.009,4
8147,UQV100.009,5
1756,UQV100.009,0
1723,UQV100.009,1
3763,UQV100.009,8
7436,UQV100.009,5
8760,UQV100.009,8
8960,UQV100.009,2
6283,UQV100.009,1
9981,UQV100.009,2
5519,UQV100.009,2
4548,UQV100.009,5
7317,UQV100.009,1
1188,UQV100.009,2
5597,UQV100.009,5
5985,UQV100.009,3
8958,UQV100.009,7
1872,UQV100.009,2
2814,UQV100.009,6
6129,UQV100.009,6
1606,UQV100.009,5
2521,UQV100.009,4
1413,UQV100.009,5
2140,UQV100.009,3
4010,UQV100.009,4
1823,UQV100.009,3
8412,UQV100.009,3
7648,UQV100.009,2
5273,UQV100.009,5
8725,UQV100.009,20
9035,UQV100.009,33
7202,UQV100.009,4
2264,UQV100.009,1
2201,UQV100.009,3
7350,UQV100.009,5
5606,UQV100.009,2
3245,UQV100.009,2
7980,UQV100.009,10
3352,UQV100.009,2
1814,UQV100.009,10
7316,UQV100.009,4
7743,UQV100.010,1
8250,UQV100.010,5
7202,UQV100.010,4
2201,UQV100.010,3
8792,UQV100.010,7
8958,UQV100.010,12
8760,UQV100.010,1
7403,UQV100.010,5
5635,UQV100.010,3
5552,UQV100.010,5
5906,UQV100.010,1
7111,UQV100.010,1
9115,UQV100.010,1
3763,UQV100.010,2
5977,UQV100.010,3
9430,UQV100.010,68
2264,UQV100.010,0
9854,UQV100.010,3
6441,UQV100.010,6
9387,UQV100.010,6
9006,UQV100.010,10
7821,UQV100.010,5
9656,UQV100.010,10
9410,UQV100.010,1
3561,UQV100.010,1
9147,UQV100.010,1
6562,UQV100.010,2
7648,UQV100.010,2
5519,UQV100.010,2
5048,UQV100.010,5
5324,UQV100.010,3
8412,UQV100.010,2
4106,UQV100.010,8
1188,UQV100.010,4
4717,UQV100.010,1
2037,UQV100.010,10
4010,UQV100.010,2
1723,UQV100.010,1
9819,UQV100.010,10
3878,UQV100.010,3
6247,UQV100.010,15
1606,UQV100.010,3
9467,UQV100.010,5
9971,UQV100.010,28
6826,UQV100.010,1
7506,UQV100.010,2
3352,UQV100.010,2
1870,UQV100.010,3
3347,UQV100.010,2
7418,UQV100.010,2
2140,UQV100.010,2
2111,UQV100.010,2
1413,UQV100.010,2
9374,UQV100.010,1
6455,UQV100.010,0
4297,UQV100.010,2
7823,UQV100.010,3
9116,UQV100.010,8
9627,UQV100.010,10
9412,UQV100.010,11
8725,UQV100.010,10
6796,UQV100.010,2
4291,UQV100.010,5
7316,UQV100.010,1
2564,UQV100.010,3
8960,UQV100.010,2
2563,UQV100.010,3
4548,UQV100.010,4
2753,UQV100.010,8
6283,UQV100.010,1
4328,UQV100.010,2
2521,UQV100.010,2
2305,UQV100.010,2
5985,UQV100.010,2
1388,UQV100.010,5
6681,UQV100.010,2
2814,UQV100.010,8
1976,UQV100.010,6
3968,UQV100.010,3
2326,UQV100.010,2
1814,UQV100.010,5
9743,UQV100.010,2
7023,UQV100.010,2
1823,UQV100.010,3
9981,UQV100.010,2
3011,UQV100.010,2
4650,UQV100.010,3
8295,UQV100.010,4
1199,UQV100.010,4
5597,UQV100.010,5
9207,UQV100.010,10
7436,UQV100.010,8
1872,UQV100.010,1
2796,UQV100.010,1
5173,UQV100.010,7
2550,UQV100.010,1
8186,UQV100.010,1
8147,UQV100.010,3
8950,UQV100.010,30
6987,UQV100.010,1
6596,UQV100.010,6
9993,UQV100.010,1
4911,UQV100.010,1
1756,UQV100.010,0
5606,UQV100.010,3
8538,UQV100.010,1
7317,UQV100.010,1
2695,UQV100.010,1
7967,UQV100.010,3
9729,UQV100.011,2
9622,UQV100.011,25
9743,UQV100.011,2
5597,UQV100.011,10
4010,UQV100.011,3
7316,UQV100.011,4
8250,UQV100.011,6
1723,UQV100.011,1
2564,UQV100.011,1
1188,UQV100.011,2
4814,UQV100.011,2
9374,UQV100.011,3
9981,UQV100.011,4
1823,UQV100.011,5
2796,UQV100.011,6
2814,UQV100.011,8
9971,UQV100.011,12
6987,UQV100.011,1
4291,UQV100.011,5
7648,UQV100.011,1
7111,UQV100.011,3
4650,UQV100.011,8
1292,UQV100.011,2
6946,UQV100.011,3
7506,UQV100.011,3
1388,UQV100.011,5
7403,UQV100.011,5
1976,UQV100.011,6
8412,UQV100.011,2
5484,UQV100.011,2
6247,UQV100.011,6
5173,UQV100.011,1
4717,UQV100.011,2
7743,UQV100.011,3
8950,UQV100.011,10
4926,UQV100.011,4
3011,UQV100.011,4
1393,UQV100.011,1
5519,UQV100.011,2
9207,UQV100.011,4
2884,UQV100.011,2
8574,UQV100.011,1
4548,UQV100.011,2
1396,UQV100.011,5
6201,UQV100.011,5
9410,UQV100.011,6
8958,UQV100.011,13
2037,UQV100.011,1
9006,UQV100.011,0
8960,UQV100.011,2
7821,UQV100.011,5
3878,UQV100.011,5
8760,UQV100.011,15
5906,UQV100.011,1
8939,UQV100.011,3
8147,UQV100.011,5
3763,UQV100.011,5
4797,UQV100.011,1
4328,UQV100.011,2
7418,UQV100.011,10
6413,UQV100.011,12
8295,UQV100.011,5
7436,UQV100.011,4
5955,UQV100.011,0
2140,UQV100.011,2
8551,UQV100.011,2
2305,UQV100.011,1
7317,UQV100.011,4
4297,UQV100.011,2
8538,UQV100.011,3
7967,UQV100.011,2
8646,UQV100.011,24
5985,UQV100.011,2
3339,UQV100.011,2
8792,UQV100.011,35
3245,UQV100.011,2
